Bedroom,Bathroom,Property Size,Parking Lot,Tenure Type_Leasehold,Property Type_Condominium,Property Type_Duplex,Property Type_Flat,Property Type_Others,Property Type_Service Residence,Property Type_Studio,Property Type_Townhouse Condo,State_Grouped_Johor,State_Grouped_Kuala Lumpur,State_Grouped_Melaka,State_Grouped_Negeri Sembilan,State_Grouped_Other,State_Grouped_Penang,State_Grouped_Putrajaya,State_Grouped_Sabah,State_Grouped_Sarawak,State_Grouped_Selangor,City_Grouped_Ampang,City_Grouped_Ayer Itam,City_Grouped_Bayan Lepas,City_Grouped_Cheras,City_Grouped_Gelugor,City_Grouped_Georgetown,City_Grouped_Jelutong,City_Grouped_Johor Bahru,City_Grouped_Kajang,City_Grouped_Kota Kinabalu,City_Grouped_Kuching,City_Grouped_Other,City_Grouped_Petaling Jaya,City_Grouped_Puchong,City_Grouped_Selangor,City_Grouped_Sentul,City_Grouped_Seri Kembangan,City_Grouped_Setapak,City_Grouped_Shah Alam,City_Grouped_Sungai Ara,Land Title_Malay Reserved,Land Title_Non Bumi Lot,Floor Range_High,Floor Range_Low,Floor Range_Medium,Target_Price_Log,Original_Price
0.1980287417180216,0.09644111792455802,0.35390553139144293,0.012564298104070972,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,13.270785106659046,580000
0.1980287417180216,0.09644111792455802,-0.009755914381734909,0.012564298104070972,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,12.337105293891872,228000
0.1980287417180216,0.09644111792455802,-0.006325146025384174,-1.1427382348800126,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12.81584093453868,368000
0.1980287417180216,0.09644111792455802,0.06964186757952495,0.012564298104070972,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,13.180634172318978,530000
1.779741360948829,2.139042323405362,0.3313604821925667,1.1678668310881546,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,13.415034483903348,670000
0.1980287417180216,0.09644111792455802,0.010828695756369498,-1.1427382348800126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,12.59473402514672,295000
0.1980287417180216,0.09644111792455802,-0.1362042338015191,0.012564298104070972,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,12.676079399771027,320000
0.1980287417180216,0.09644111792455802,0.20687260183355433,1.1678668310881546,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,12.923914877701906,410000
0.1980287417180216,0.09644111792455802,-0.1607097220611672,-1.1427382348800126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,11.51293546492023,100000
-1.383683877512786,-1.946160087556246,-0.2048196009285338,2.323169364072238,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,11.904974309480183,148000
